X,Y,FID,ID,Name,EmplRange,NAICSCode,NAICSSecto,NAICSDescr,Phone,Fax,TollFree,EMail,WebAddress,StreetNo,StreetName,PostalCode,BuildingNo,UnitNo,Modified,ChArea,Ward,BIA
-79.6870179074517,43.5195295922073,2209,7888,Bamboo Legend Restaurant,10 to 19,722511,Accommodation,Full-service restaurants,905-569-3180,905-569-1360, ,ilovebamboolegend@gmail.com,www.bamboolegend.ca,3145,Dundas St W,L5L 5V8, ,10B,2022/05/11 00:00:00+00,Western Business Park EA,8, 
-79.6870179074517,43.5195295922073,2210,7893,Polimex Travel Inc.,1 to 4,561510,Administrative,Travel Agencies,905-820-8800,905-820-8855, ,renatap@polimex.com,www.polimex.com,3145,Dundas St W,L5L 5V8, ,6,2022/05/11 00:00:00+00,Western Business Park EA,8, 
-79.6870179074517,43.5195295922073,2211,7894,Soccer Maxx,5 to 9,451119,Retail,All other sporting goods stores,905-608-8558, , ,info@soccermaxx.ca,www.soccermaxx.ca,3145,Dundas St W,L5L 5V8, ,8,2022/05/11 00:00:00+00,Western Business Park EA,8, 
-79.6870666887443,43.5184240795756,2212,7896,Starbucks,20 to 49,722512,Accommodation,Limited-service eating places,905-608-0633, , ,s04278@retail.starbucks.com,www.starbucks.ca,3235,Dundas St W,L6J 4Z3,Bldg 2, ,2021/07/16 00:00:00+00,Western Business Park EA,8, 
-79.6870666887443,43.5184240795756,2213,7898,Blinds To Go Inc.,5 to 9,442291,Retail,Window Treatment Stores,905-607-8646,905-607-6350, , ,www.blindstogo.com,3235,Dundas St W,L6J 4Z3,Bldg 2, ,2021/07/16 00:00:00+00,Western Business Park EA,8, 
-79.6881600277626,43.5175154122159,2214,7899,Shell Canada,10 to 19,447110,Retail,Gasoline Stations with Convenience Stores,905-607-0842, , ,shell.c11318@gmail.com,www.shell.ca,3255,Dundas St W,L5L 5V7,Bldg 1, ,2021/07/16 00:00:00+00,Western Business Park EA,8, 
-79.617829959755,43.5795098194016,2215,7901,"Xtremities Tattooing, Piercing & Hair Extensions",1 to 4,812190,Other Services,Other Personal Care Services,905-897-3503, , , , ,37,Dundas St W,L5B 1H2, , ,2019/09/19 00:00:00+00,DT Cooksville,7,CK
-79.6165848520392,43.5789558200334,2216,7907,Al Marwa Super Market,1 to 4,445110,Retail,Supermarkets and Other Grocery (except Convenience) Stores,905-272-3636, , , , ,40,Dundas St W,L5B 1H4,Bldg 2,9&10,2022/06/03 00:00:00+00,DT Cooksville,7,CK
-79.6165848520392,43.5789558200334,2217,7912,Chapli Kabob,1 to 4,722512,Accommodation,Limited-service eating places,905-279-1000, , , , ,40,Dundas St W,L5B 1H4,Bldg 2,6,2022/06/03 00:00:00+00,DT Cooksville,7,CK
-79.6165848520392,43.5789558200334,2218,7913,MyCurex Pharmacy Clinic,5 to 9,446110,Retail,Pharmacies and Drug Stores,905-272-9191,905-272-9177, ,lwpharmacy@yahoo.com, ,40,Dundas St W,L5B 1H4,Bldg 2,7,2019/09/19 00:00:00+00,DT Cooksville,7,CK
-79.6172987424455,43.578985322886,2219,7917,Lashkara Fabrics Inc.,1 to 4,448140,Retail,Family Clothing Stores,905-566-0827,905-566-9615, ,lishkara1@hotmail.com, ,42,Dundas St W,L5B 1H3, , ,2022/06/16 00:00:00+00,DT Cooksville,7,CK
-79.6182788584969,43.5791967186228,2220,7923,A-1 Copy Centre,1 to 4,323114,Manufacturing,Quick Printing,905-949-4518,905-949-8985, ,a1copy@rogers.com/ info@aicopy.ca,www.a1copy.ca,51,Dundas St W,L5B 1H7, , ,2022/06/02 00:00:00+00,DT Cooksville,7,CK
-79.6182788584969,43.5791967186228,2221,7928,ABC Accountants,1 to 4,541213,Professional,Tax Preparation Services,905-275-4123, , ,abcaccountants@yahoo.ca,www.abcaccountants.ca,57,Dundas St W,L5B 1H7, , ,2022/06/02 00:00:00+00,DT Cooksville,7,CK
-79.617562153674,43.5787451008331,2222,7929,Bountiful Basket,1 to 4,453220,Retail,"Gift, Novelty and Souvenir Stores",905-890-8282, , ,sales@bountifulfruitarrangements.com,www.bountifulfruitarrangements.com,58,Dundas St W,L5B 1H3, , ,2022/06/14 00:00:00+00,DT Cooksville,7,CK
-79.618366353329,43.5790939794138,2223,7930,Las Delicias,1 to 4,722512,Accommodation,Limited-service eating places,905-232-0060, , , , ,59,Dundas St W,L5B 1H7, , ,2017/11/08 00:00:00+00,DT Cooksville,7,CK
-79.6184090796292,43.5790572515212,2224,7931,Dundas Jewellery Pawn Shop,1 to 4,448310,Retail,Jewellery Stores,647-529-0556, , ,gemlabcanada@yahoo.com, ,61,Dundas St W,L5B 1H7, , ,2022/06/02 00:00:00+00,DT Cooksville,7,CK
-79.6184499083213,43.5790206366382,2225,7932,African Caribbean Groceries,1 to 4,445110,Retail,Supermarkets and Other Grocery (except Convenience) Stores,905-281-9515, , , , ,63,Dundas St W,L5B 1H7, , ,2022/06/02 00:00:00+00,DT Cooksville,7,CK
-79.6184916235462,43.5789845726976,2226,7934,Meena Beauty Parlour,1 to 4,812115,Other Services,Beauty Salons,905-279-6438, , ,meenabeautyparlour@gmail.com, ,65,Dundas St W,L5B 1H7, , ,2018/09/30 00:00:00+00,DT Cooksville,7,CK
-79.6185351639682,43.5789491745892,2227,7937,Royal Jewellers Ltd,1 to 4,448310,Retail,Jewellery Stores,905-273-4835, , ,royaljewelllers@hotmail.com, ,67,Dundas St W,L5B 1H7, , ,2022/06/02 00:00:00+00,DT Cooksville,7,CK
-79.6186171724746,43.57887541502,2228,7939,Smart Shop,1 to 4,811210,Other Services,Electronic and Precision Equipment Repair and Maintenance,416-902-9944, , ,Smartshopservices@yahoo.com, ,71,Dundas St W,L5B 1H7, , ,2022/06/02 00:00:00+00,DT Cooksville,7,CK
-79.6350722291136,43.5650593062719,2229,7942,Auto Glass Imperial Trim Inc.,1 to 4,811122,Other Services,Automotive Glass Replacement Shops,905-949-2675,905-949-6524, ,imperial1985@live.ca,www.imperialautoglass.ca,735,Dundas St W,L5C 3B6, ,4,2022/05/27 00:00:00+00,Mavis-Erindale EA,6, 
-79.6350722291136,43.5650593062719,2230,7943,Halton Transmission on Dundas Ltd.,5 to 9,336350,Manufacturing,Motor Vehicle Transmission and Power Train Parts Manufacturing,905-276-6000, , ,Mississauga@haltontransmission.com,www.haltontransmission.com,735,Dundas St W,L5C 3B6, ,1,2022/05/27 00:00:00+00,Mavis-Erindale EA,6, 
-79.6350722291136,43.5650593062719,2231,7944,Automan Automotive & Performance Inc.,1 to 4,811111,Other Services,General Automotive Repair,905-277-3876,905-277-3825, ,automan@bellnet.ca,www.automanautomotive.ca,735,Dundas St W,L5C 3B6, ,4b,2022/05/27 00:00:00+00,Mavis-Erindale EA,6, 
-79.6350722291136,43.5650593062719,2232,7945,Active Green & Ross Complete Tire & Auto Centre,1 to 4,811111,Other Services,General Automotive Repair,905-276-4166,905-276-4169, ,735@activegreenross.com,www.activegreenross.com,735,Dundas St W,L5C 3B6, ,2,2022/05/27 00:00:00+00,Mavis-Erindale EA,6, 
-79.6363311379902,43.5644422126624,2233,7950,Pizza Nova,1 to 4,722512,Accommodation,Limited-service eating places,905-848-0000, , , ,www.pizzanova.com,755,Dundas St W,L5C 3B6,Bldg 1,A2,2017/11/09 00:00:00+00,Mavis-Erindale EA,6, 
-79.6187675203969,43.5787448508185,2234,7953,Broast Inn,5 to 9,722512,Accommodation,Limited-service eating places,905-481-1222, , ,broastinn2017@gmail.com,www.broastinn.com,77,Dundas St W,L5B 1H7, , ,2022/06/02 00:00:00+00,DT Cooksville,7,CK
-79.6344848693452,43.563490474474,2235,7954,Church of Jesus Christ of Latter Day Saints,5 to 9,813110,Other Services,Religious Organizations,905-949-0768,905-270-2309, , , ,770,Dundas St W,L5C 1C2, , ,2017/11/08 00:00:00+00,Erindale NHD,7, 
-79.6363311379902,43.5644422126624,2236,7955,Enterprise Rent-A-Car,1 to 4,532111,Real Estate,Passenger Car Rental,905-281-0869,905-281-0874,1-888-736-8227, ,www.enterprise.com,777,Dundas St W,L5C 4P6, ,B1,2022/05/27 00:00:00+00,Mavis-Erindale EA,6, 
-79.6363311379902,43.5644422126624,2237,7957,Anna’s Nails & Spa,1 to 4,812115,Other Services,Beauty Salons,905-270-0377, , , ,www.niceonenails.com,777,Dundas St W,L5C 4P6, ,C1,2022/05/27 00:00:00+00,Mavis-Erindale EA,6, 
-79.6363311379902,43.5644422126624,2238,7958,Superior Tire & Auto,5 to 9,415210,Wholesale,Tire Wholesaler-Distributors,905-949-8473,905-949-8475, ,superiortire@live.com,www.superiortire.ca,777,Dundas St W,L5C 4P6, ,C4,2022/05/27 00:00:00+00,Mavis-Erindale EA,6, 
-79.6363311379902,43.5644422126624,2239,7960,Rust Check Centre,1 to 4,811199,Other Services,All Other Automotive Repair and Maintenance,905-566-7878, , ,Booking@kellysrustcheck.ca,www.kellysrustcheck.ca,777,Dundas St W,L5C 4P6,Bldg 2,B2,2021/07/09 00:00:00+00,Mavis-Erindale EA,6, 
-79.6363311379902,43.5644422126624,2240,7961,Valvoline,10 to 19,811111,Other Services,General Automotive Repair,905-897-3080, , ,Gcocdundas@gmail.com,www.dundasoilchangers.ca,777,Dundas St W,L5C 4P6,Bldg 2, ,2019/12/12 00:00:00+00,Mavis-Erindale EA,6, 
-79.6363311379902,43.5644422126624,2241,7962,Zenith Tire & Automotive,1 to 4,811111,Other Services,General Automotive Repair,905-232-0467,905-232-0470, ,777@zenithtireautomotive.com,www.zenithtireandautomotive.com,777,Dundas St W,L5C 4P6,Bldg 2,BX5,2022/05/27 00:00:00+00,Mavis-Erindale EA,6, 
-79.6363311379902,43.5644422126624,2242,7965,Dimple's Beauty Parlour,1 to 4,812115,Other Services,Beauty Salons,905-897-5085, , ,dimplesbeauty@hotmail.com, ,777,Dundas St W,L5C 4P6,Bldg 2,C3,2022/05/27 00:00:00+00,Mavis-Erindale EA,6, 
-79.5829959051969,43.5535659304736,2243,7970,Archtop Cafe & Music,5 to 9,722512,Accommodation,Limited-service eating places,905-278-2233, , , ,www.archtop.group,109,Lakeshore Rd E,L5G 1E2, , ,2019/09/19 00:00:00+00,Port Credit CN,1,PC
-79.6213794428078,43.5777693826756,2244,7995,PNB Remittance Company Canada,20 to 49,522390,Finance,Other Activities Related to Credit Intermediation,905-896-4840,905-897-9601,1-866-922-7460,Info@pnbrcc.com,www.pnb.com.ph/rcc,3050,Confederation Pky,L5B 3Z6, ,104 & 200K,2022/06/02 00:00:00+00,DT Cooksville,7,CK
-79.6298487576898,43.7227837946575,2245,8003,Dunrankin Drive Public School,50 to 99,611110,Educational,Elementary and Secondary Schools,905-677-2202,905-677-6895, ,Dunrankindr.ps@peelsb.com, ,3700,Dunrankin Dr,L4T 1V9, , ,2022/05/11 00:00:00+00,Malton NHD,5, 
-79.6702146120467,43.5342146249786,2246,8005,Forgali Kids,1 to 4,442110,Retail,Furniture Stores,905-820-9461, , ,info@forgali.com,www.forgali.com,2111,Dunwin Dr,L5L 3C1, ,9,2021/07/07 00:00:00+00,Western Business Park EA,8, 
-79.6702146120467,43.5342146249786,2247,8006,Tasco Distributors,10 to 19,443143,Retail,"Appliance, television and other electronics stores  ",905-275-1700,905-820-9510, , ,www.tascoappliance.ca,2111,Dunwin Dr,L5L 3C1, ,11,2022/05/19 00:00:00+00,Western Business Park EA,8, 
-79.6702146120467,43.5342146249786,2248,8007,Art Zone,1 to 4,442110,Retail,Furniture Stores,416-751-5461,905-607-1166, ,Info@artzoneinteriors.com,www.Artzoneinteriors.com,2111,Dunwin Dr,L5L 3C1, ,10,2022/05/19 00:00:00+00,Western Business Park EA,8, 
-79.6702146120467,43.5342146249786,2249,8008,Dunwin Pharmacy,5 to 9,446110,Retail,Pharmacies and Drug Stores,905-828-8898,905-828-8892, ,Dunwinpharmacy@gmail.com, ,2111,Dunwin Dr,L5L 3C1, ,6,2022/05/19 00:00:00+00,Western Business Park EA,8, 
-79.6709754176083,43.5348322167364,2250,8016,CI Assante Wealth Management,10 to 19,523930,Finance,Investment Advice,905-607-7982,905-607-1919, ,Wedgar@assante.com,www.assante.com,2145,Dunwin Dr,L5L 4L9, ,1&7,2022/05/26 00:00:00+00,Western Business Park EA,8, 
-79.6709754176083,43.5348322167364,2251,8019,O'Neill Cosmetics Dermatology,1 to 4,621110,Health Care,Offices of Physicians,905-820-7546,905-820-6665, ,Info@drkarenoneill.ca,www.drkarenoneill.ca,2145,Dunwin Dr,L5L 4L9, ,6&12,2022/05/26 00:00:00+00,Western Business Park EA,8, 
-79.6709754176083,43.5348322167364,2252,8023,Reading Town in Mississauga Ltd.,1 to 4,611690,Educational,All Other Schools and Instruction,905-569-0511,905-569-0511, ,mississauga@readingtown.ca,www.readingtown.ca,2145,Dunwin Dr,L5L 4L9, ,10,2019/12/12 00:00:00+00,Western Business Park EA,8, 
-79.5854792489898,43.5521742362417,2253,8027,Taxology CPA Corporational Corp.,1 to 4,541212,Professional,Offices of  Accountants,905-271-0602, , ,info@taxologycpa.com,www.taxologycpa.com,34,Lakeshore Rd E,L5G 1C8, ,102,2022/06/17 00:00:00+00,Port Credit CN,1,PC
-79.6709754176083,43.5348322167364,2254,8039,U 1 Logistics,1 to 4,488519,Transportation,Other Freight Transportation Arrangement,905-820-8474,905-820-2261,1-877-802-4222,steve@u1logistics.com,www.u1logistics.com,2155,Dunwin Dr,L5L 4M1, ,25,2018/12/30 00:00:00+00,Western Business Park EA,8, 
-79.6731241913274,43.5338820848025,2255,8047,Martin & Wright Insurance and Financial Services Inc.,10 to 19,524210,Finance,Insurance Agencies and Brokerages,905-828-5544,905-828-7849,1-800-463-4272,mail@martinandwright.com,www.martinandwright.com,2160,Dunwin Dr,L5L 5M8, ,6,2022/05/24 00:00:00+00,Western Business Park EA,8, 
-79.6731241913274,43.5338820848025,2256,8049,Zimmer Biomet,5 to 9,325410,Manufacturing,Pharmaceutical and Medicine Manufacturing,905-820-2117,905-820-7259,1-888-345-5331,customerservice@zbos.ca, ,2160,Dunwin Dr,L5L 5M8, ,3,2018/12/30 00:00:00+00,Western Business Park EA,8, 
-79.67181991512,43.5353816376674,2257,8069,Cardinal Transportation Inc.,5 to 9,488519,Transportation,Other Freight Transportation Arrangement,905-569-0478,905-569-0219, ,annette@cardinaltransportation.ca,www.cardinaltransportation.ca,2171,Dunwin Dr,L5L 1X2, ,5,2022/05/26 00:00:00+00,Western Business Park EA,8, 
-79.67181991512,43.5353816376674,2258,8071,NextAuto,1 to 4,811111,Other Services,General Automotive Repair,647-889-7102, , ,Nextautoservices@gmail.com,www.nextautocollection.com,2175,Dunwin Dr,L5L 1X2, ,1A&1B,2022/05/26 00:00:00+00,Western Business Park EA,8, 
-79.67181991512,43.5353816376674,2259,8073,Nayos,1 to 4,532280,Real Estate,All Other Consumer Goods Rental,905-997-9300, , ,Hello@nayos.ca, ,2175,Dunwin Dr,L5L 1X2, ,3,2021/07/23 00:00:00+00,Western Business Park EA,8, 
-79.67181991512,43.5353816376674,2260,8087,Star Car Rentals,1 to 4,532111,Real Estate,Passenger Car Rental,905-820-9494, , , , ,2179,Dunwin Dr,L5L 1X2, ,6,2019/12/12 00:00:00+00,Western Business Park EA,8, 
-79.6830846045037,43.5246830739861,2261,8093,Popeyes,20 to 49,722512,Accommodation,Limited-service eating places,905-820-3000, , ,Furqanholdings@gmail.com,www.popeyeschicken.ca,3087,Winston Churchill Blvd,L5L 2V8, ,2,2022/05/13 00:00:00+00,Western Business Park EA,8, 
-79.6728048008568,43.5360274920614,2262,8095,Cemcorp Ltd.,5 to 9,541330,Professional,Engineering Services,905-566-7227,905-820-5775,1-888-672-2739,cemcorp@cemcorp.com,www.cemcorp.com,2181,Dunwin Dr,L5L 1X2, , ,2018/12/30 00:00:00+00,Western Business Park EA,8, 
-79.6728048008568,43.5360274920614,2263,8100,Ficel Marketing Corp.,5 to 9,541619,Professional,Other Management Consulting Services,905-607-7414,905-607-4075, ,maly@ficel.ca,www.ficel.ca,2193,Dunwin Dr,L5L 1X2, , ,2022/05/26 00:00:00+00,Western Business Park EA,8, 
-79.6728048008568,43.5360274920614,2264,8107,Leco Instruments U L C,10 to 19,417930,Wholesale,"Professional Machinery, Equipment and Supplies Wholesaler-Distributors",905-564-6577,905-564-6582, ,canada@leco.com,www.leco.com,2205,Dunwin Dr,L5L 1X1, , ,2022/05/26 00:00:00+00,Western Business Park EA,8, 
-79.6728048008568,43.5360274920614,2265,8109,Birnie Electric Ltd.,20 to 49,238210,Construction,Electrical Contractors and Other Wiring Installation Contractors,905-569-1818,905-569-9119,1-855-569-1818, ,www.ismyhomesafe.ca,2209,Dunwin Dr,L5L 1X1, , ,2022/05/26 00:00:00+00,Western Business Park EA,8, 
-79.6728048008568,43.5360274920614,2266,8111,V W V Enterprises,5 to 9,414120,Wholesale,Footwear Wholesaler-Distributors,905-828-2255, , ,info@vwvshoes.com,www.vwvshoes.com,2211,Dunwin Dr,L5L 1X1, , ,2022/05/26 00:00:00+00,Western Business Park EA,8, 
-79.6728048008568,43.5360274920614,2267,8112,Ascona Foods Group Ltd.,10 to 19,541710,Professional,"Research and Development in the Physical, Engineering and Life Sciences",905-569-6833,905-569-6844, ,info@asconafoods.com,www.asconafoods.com,2213,Dunwin Dr,L5L 1X1, , ,2022/05/26 00:00:00+00,Western Business Park EA,8, 
-79.6728048008568,43.5360274920614,2268,8113,Vibco Vibration Products Inc.,1 to 4,417230,Wholesale,"Industrial Machinery, Equipment and Supplies Wholesaler-Distributors",905-828-4191,905-828-5015, ,sales@vibco.com,www.vibco.com,2215,Dunwin Dr,L5L 1X1, , ,2022/05/26 00:00:00+00,Western Business Park EA,8, 
-79.6728048008568,43.5360274920614,2269,8114,"Electric Company Ltd., The",20 to 49,238210,Construction,Electrical Contractors and Other Wiring Installation Contractors,905-820-8658,905-538-3017,1-888-347-8658,solutions@347-volt.com,www.theelectriccompany.ca,2217,Dunwin Dr,L5L 1X1, , ,2021/07/26 00:00:00+00,Western Business Park EA,8, 
-79.6728048008568,43.5360274920614,2270,8115,Mirena's Fashions,10 to 19,448140,Retail,Family Clothing Stores,905-608-1800,905-608-0444, ,mirenafashions@bellnet.ca,www.mirenasfashions.com,2219,Dunwin Dr,L5L 1X1, , ,2017/11/09 00:00:00+00,Western Business Park EA,8, 
-79.6752076655167,43.5356386873922,2271,8117,Chase Auto Parts Inc.,20 to 49,415290,Wholesale,Other New Motor Vehicle Parts and Accessories Wholesaler-Distributors,905-569-6669,905-569-6975, ,chaseautogta@gmail.com,www.chaseautogta.com,2241,Dunwin Dr,L5L 1A3, , ,2021/06/22 00:00:00+00,Western Business Park EA,8, 
-79.6752076655167,43.5356386873922,2272,8119,Chase Auto Parts Inc.,N/A,415290,Wholesale,Other New Motor Vehicle Parts and Accessories Wholesaler-Distributors,905-569-6669, , , , ,2245,Dunwin Dr,L5L 1A3, , ,2021/06/22 00:00:00+00,Western Business Park EA,8, 
-79.6752076655167,43.5356386873922,2273,8120,Chase Auto Parts Inc.,N/A,415290,Wholesale,Other New Motor Vehicle Parts and Accessories Wholesaler-Distributors,905-569-6669, , , ,www.chaseautogta.com,2249,Dunwin Dr,L5L 1A3, , ,2021/06/22 00:00:00+00,Western Business Park EA,8, 
-79.6752076655167,43.5356386873922,2274,8124,World Meats Inc.,50 to 99,413160,Wholesale,Red Meat and Meat Product Wholesaler-Distributors,905-569-0559,905-569-9263,1-877-593-0639,orders@worldmeats.com,www.worldmeats.com,2255,Dunwin Dr,L5L 1A3, ,2&3,2021/07/27 00:00:00+00,Western Business Park EA,8, 
-79.6762454629113,43.5349837573272,2275,8130,Hunter and Associates/Hunter G I S,5 to 9,541330,Professional,Engineering Services,905-607-4120,905-607-1132, ,gisinfo@hunter-gis.com,www.hunter-gis.com,2285,Dunwin Dr,L5L 3S3, ,17&18,2022/05/20 00:00:00+00,Western Business Park EA,8, 
-79.6762454629113,43.5349837573272,2276,8133,Charanduk Financial Services,1 to 4,523930,Finance,Investment Advice,905-569-6727,905-569-8121,1-866-825-9402,daryl@charandukfinancial.com,www.charandukfinancial.com,2285,Dunwin Dr,L5L 3S3, ,10,2021/05/17 00:00:00+00,Western Business Park EA,8, 
-79.6762454629113,43.5349837573272,2277,8142,Goldpals Inc.,1 to 4,541611,Professional,Administrative Management and General Management Consulting Services,905-412-3009,905-567-6611,1-877-465-3731,info@goldpals.com,www.goldpals.com,2285,Dunwin Dr,L5L 3S3, ,2,2022/08/17 00:00:00+00,Western Business Park EA,8, 
-79.6750759082149,43.5342585810557,2278,8143,UniFirst Canada Ltd.,100 to 299,812330,Other Services,Linen and Uniform Supply,905-828-9621,905-569-0648, ,ufirst@unifirst.com,www.unifirst.com,2290,Dunwin Dr,L5L 1C7, , ,2021/07/26 00:00:00+00,Western Business Park EA,8, 
-79.675782593706,43.5336159307382,2279,8162,Dunwin Dental Office,5 to 9,621210,Health Care,Offices of Dentists,905-828-1120,905-828-9394, ,Abirk@dunwindental.com, ,2318,Dunwin Dr,L5L 1C7, ,9,2022/05/20 00:00:00+00,Western Business Park EA,8, 
-79.675782593706,43.5336159307382,2280,8163,"Family Physicians, Mathe, Thomas MD",5 to 9,621110,Health Care,Offices of Physicians,905-828-1145,905-828-1144, ,glenerinmed@gmail.com, ,2318,Dunwin Dr,L5L 1C7, ,11,2021/07/21 00:00:00+00,Western Business Park EA,8, 
-79.675782593706,43.5336159307382,2281,8164,Glen Erin Pharmacy,5 to 9,446110,Retail,Pharmacies and Drug Stores,905-828-1980,905-828-7780, ,max@glenerinpharmacy.com,www.glenerinpharmacy.com,2318,Dunwin Dr,L5L 1C7, ,1&2,2022/05/20 00:00:00+00,Western Business Park EA,8, 
-79.6769686066637,43.5343165848216,2282,8165,Jagwear of Canada,10 to 19,315229,Manufacturing,Other Men's and Boys' Cut and Sew Clothing Manufacturing,905-814-9363,905-814-8847,1-888-524-9327,"customerservice@jagwearleos.com, leigh@jagwearleos.com (general manager)",www.jagwearleos.com,2319,Dunwin Dr,L5L 1A3, ,3&4,2019/12/12 00:00:00+00,Western Business Park EA,8, 
-79.6772890154981,43.5321259014577,2283,8176,"Mackinnon, Dr. James (Pediatrician) Ltd.",1 to 4,621110,Health Care,Offices of Physicians,905-607-1600,905-607-1603, ,drmackinnon@live.com, ,2372,Dunwin Dr,L5L 1J9, , ,2019/12/12 00:00:00+00,Western Business Park EA,8, 
-79.6772890154981,43.5321259014577,2284,8177,Prototype Sports Performance,1 to 4,713940,Arts,Fitness and Recreational Sports Centres,905-997-4479, , ,info@prototypeathlete.com,www.prototypesportsperformance.com,2374,Dunwin Dr,L5L 1J9, , ,2022/05/25 00:00:00+00,Western Business Park EA,8, 
-79.6790035116759,43.5324921797817,2285,8179,Shiromani Sikh Sangat,1 to 4,813110,Other Services,Religious Organizations,905-828-2710,905-828-1133, , , ,2377,Dunwin Dr,L5L 1T1, , ,2021/06/25 00:00:00+00,Western Business Park EA,8, 
